frame_path,mask_path,angle_speed_path,steering_angle,speed
data/frames/frame_00089.jpg,data/masks/mask_00089.jpg,data/angle_speed/angle_speed_00089.txt,17.896132925039247,50
data/frames/frame_00090.jpg,data/masks/mask_00090.jpg,data/angle_speed/angle_speed_00090.txt,14.148532945941765,50
data/frames/frame_00091.jpg,data/masks/mask_00091.jpg,data/angle_speed/angle_speed_00091.txt,7.4773303066608,70
data/frames/frame_00092.jpg,data/masks/mask_00092.jpg,data/angle_speed/angle_speed_00092.txt,22.7214981532193,30
data/frames/frame_00093.jpg,data/masks/mask_00093.jpg,data/angle_speed/angle_speed_00093.txt,-12.452952793832207,50
data/frames/frame_00094.jpg,data/masks/mask_00094.jpg,data/angle_speed/angle_speed_00094.txt,-12.225122675735753,50
data/frames/frame_00095.jpg,data/masks/mask_00095.jpg,data/angle_speed/angle_speed_00095.txt,-1.7899106082460694,70
data/frames/frame_00096.jpg,data/masks/mask_00096.jpg,data/angle_speed/angle_speed_00096.txt,6.064922445447955,70
data/frames/frame_00097.jpg,data/masks/mask_00097.jpg,data/angle_speed/angle_speed_00097.txt,10.734923883650753,50
data/frames/frame_00098.jpg,data/masks/mask_00098.jpg,data/angle_speed/angle_speed_00098.txt,14.931417178137554,50
data/frames/frame_00099.jpg,data/masks/mask_00099.jpg,data/angle_speed/angle_speed_00099.txt,14.372778684461851,50
data/frames/frame_00100.jpg,data/masks/mask_00100.jpg,data/angle_speed/angle_speed_00100.txt,16.589671257012157,50
data/frames/frame_00101.jpg,data/masks/mask_00101.jpg,data/angle_speed/angle_speed_00101.txt,14.484733560322967,50
data/frames/frame_00102.jpg,data/masks/mask_00102.jpg,data/angle_speed/angle_speed_00102.txt,11.195111426299977,50
data/frames/frame_00103.jpg,data/masks/mask_00103.jpg,data/angle_speed/angle_speed_00103.txt,10.273330641629288,50
data/frames/frame_00104.jpg,data/masks/mask_00104.jpg,data/angle_speed/angle_speed_00104.txt,5.592384558543834,70
data/frames/frame_00105.jpg,data/masks/mask_00105.jpg,data/angle_speed/angle_speed_00105.txt,0.23873103309890856,70
data/frames/frame_00106.jpg,data/masks/mask_00106.jpg,data/angle_speed/angle_speed_00106.txt,-9.810385436042578,70
data/frames/frame_00107.jpg,data/masks/mask_00107.jpg,data/angle_speed/angle_speed_00107.txt,-12.111059759603325,50
data/frames/frame_00108.jpg,data/masks/mask_00108.jpg,data/angle_speed/angle_speed_00108.txt,-17.35402463626132,50
data/frames/frame_00109.jpg,data/masks/mask_00109.jpg,data/angle_speed/angle_speed_00109.txt,-24.82054133548908,30
data/frames/frame_00110.jpg,data/masks/mask_00110.jpg,data/angle_speed/angle_speed_00110.txt,28.719069208328136,30
data/frames/frame_00111.jpg,data/masks/mask_00111.jpg,data/angle_speed/angle_speed_00111.txt,23.529111785517454,30
data/frames/frame_00112.jpg,data/masks/mask_00112.jpg,data/angle_speed/angle_speed_00112.txt,21.181349500266236,30
data/frames/frame_00113.jpg,data/masks/mask_00113.jpg,data/angle_speed/angle_speed_00113.txt,17.896132925039247,50
data/frames/frame_00114.jpg,data/masks/mask_00114.jpg,data/angle_speed/angle_speed_00114.txt,16.150135308111658,50
data/frames/frame_00115.jpg,data/masks/mask_00115.jpg,data/angle_speed/angle_speed_00115.txt,12.907408671265838,50
data/frames/frame_00116.jpg,data/masks/mask_00116.jpg,data/angle_speed/angle_speed_00116.txt,9.578422919460744,70
data/frames/frame_00117.jpg,data/masks/mask_00117.jpg,data/angle_speed/angle_speed_00117.txt,6.8898374561881885,70
data/frames/frame_00118.jpg,data/masks/mask_00118.jpg,data/angle_speed/angle_speed_00118.txt,5.000644597558433,70
data/frames/frame_00119.jpg,data/masks/mask_00119.jpg,data/angle_speed/angle_speed_00119.txt,5.710593137499642,70
data/frames/frame_00120.jpg,data/masks/mask_00120.jpg,data/angle_speed/angle_speed_00120.txt,4.289153328819018,70
data/frames/frame_00121.jpg,data/masks/mask_00121.jpg,data/angle_speed/angle_speed_00121.txt,2.5050928672413995,70
data/frames/frame_00122.jpg,data/masks/mask_00122.jpg,data/angle_speed/angle_speed_00122.txt,4.8821640788406855,70
data/frames/frame_00123.jpg,data/masks/mask_00123.jpg,data/angle_speed/angle_speed_00123.txt,7.359954158831979,70
data/frames/frame_00124.jpg,data/masks/mask_00124.jpg,data/angle_speed/angle_speed_00124.txt,10.04202363552951,50
data/frames/frame_00125.jpg,data/masks/mask_00125.jpg,data/angle_speed/angle_speed_00125.txt,7.24251586019064,70
data/frames/frame_00126.jpg,data/masks/mask_00126.jpg,data/angle_speed/angle_speed_00126.txt,7.125016348901798,70
data/frames/frame_00127.jpg,data/masks/mask_00127.jpg,data/angle_speed/angle_speed_00127.txt,-30.077992540863587,30
data/frames/frame_00128.jpg,data/masks/mask_00128.jpg,data/angle_speed/angle_speed_00128.txt,-16.37015090008355,50
data/frames/frame_00129.jpg,data/masks/mask_00129.jpg,data/angle_speed/angle_speed_00129.txt,-3.10049144980778,70
data/frames/frame_00130.jpg,data/masks/mask_00130.jpg,data/angle_speed/angle_speed_00130.txt,6.654425046006596,70
data/frames/frame_00131.jpg,data/masks/mask_00131.jpg,data/angle_speed/angle_speed_00131.txt,31.226338467829297,30
data/frames/frame_00132.jpg,data/masks/mask_00132.jpg,data/angle_speed/angle_speed_00132.txt,-8.180229882497523,70
data/frames/frame_00133.jpg,data/masks/mask_00133.jpg,data/angle_speed/angle_speed_00133.txt,-7.4773303066608,70
data/frames/frame_00134.jpg,data/masks/mask_00134.jpg,data/angle_speed/angle_speed_00134.txt,-1.0741699983726205,70
data/frames/frame_00135.jpg,data/masks/mask_00135.jpg,data/angle_speed/angle_speed_00135.txt,11.08019922435508,50
data/frames/frame_00136.jpg,data/masks/mask_00136.jpg,data/angle_speed/angle_speed_00136.txt,20.765057623986323,30
data/frames/frame_00137.jpg,data/masks/mask_00137.jpg,data/angle_speed/angle_speed_00137.txt,-25.407718108948472,30
data/frames/frame_00138.jpg,data/masks/mask_00138.jpg,data/angle_speed/angle_speed_00138.txt,-21.38862282781884,30
data/frames/frame_00139.jpg,data/masks/mask_00139.jpg,data/angle_speed/angle_speed_00139.txt,-11.996899307923579,50
data/frames/frame_00140.jpg,data/masks/mask_00140.jpg,data/angle_speed/angle_speed_00140.txt,-9.810385436042578,70
data/frames/frame_00141.jpg,data/masks/mask_00141.jpg,data/angle_speed/angle_speed_00141.txt,-8.764100827877995,70
data/frames/frame_00142.jpg,data/masks/mask_00142.jpg,data/angle_speed/angle_speed_00142.txt,-5.828752960735209,70
data/frames/frame_00143.jpg,data/masks/mask_00143.jpg,data/angle_speed/angle_speed_00143.txt,-3.2194948968528294,70
data/frames/frame_00144.jpg,data/masks/mask_00144.jpg,data/angle_speed/angle_speed_00144.txt,-18.00416160591338,50
data/frames/frame_00145.jpg,data/masks/mask_00145.jpg,data/angle_speed/angle_speed_00145.txt,-18.327452176982565,50
data/frames/frame_00146.jpg,data/masks/mask_00146.jpg,data/angle_speed/angle_speed_00146.txt,-19.39631667047442,50
data/frames/frame_00147.jpg,data/masks/mask_00147.jpg,data/angle_speed/angle_speed_00147.txt,-20.556045219583467,30
data/frames/frame_00148.jpg,data/masks/mask_00148.jpg,data/angle_speed/angle_speed_00148.txt,-22.211830686446206,30
data/frames/frame_00149.jpg,data/masks/mask_00149.jpg,data/angle_speed/angle_speed_00149.txt,-24.623564786163612,30
data/frames/frame_00150.jpg,data/masks/mask_00150.jpg,data/angle_speed/angle_speed_00150.txt,28.258029614706892,30
data/frames/frame_00151.jpg,data/masks/mask_00151.jpg,data/angle_speed/angle_speed_00151.txt,26.660464543522338,30
data/frames/frame_00152.jpg,data/masks/mask_00152.jpg,data/angle_speed/angle_speed_00152.txt,22.109448343751673,30
data/frames/frame_00153.jpg,data/masks/mask_00153.jpg,data/angle_speed/angle_speed_00153.txt,19.925580658184327,50
data/frames/frame_00154.jpg,data/masks/mask_00154.jpg,data/angle_speed/angle_speed_00154.txt,10.388857815469612,50
data/frames/frame_00155.jpg,data/masks/mask_00155.jpg,data/angle_speed/angle_speed_00155.txt,13.360218444764483,50
data/frames/frame_00156.jpg,data/masks/mask_00156.jpg,data/angle_speed/angle_speed_00156.txt,13.585991207888908,50
data/frames/frame_00157.jpg,data/masks/mask_00157.jpg,data/angle_speed/angle_speed_00157.txt,18.756631042157828,50
data/frames/frame_00158.jpg,data/masks/mask_00158.jpg,data/angle_speed/angle_speed_00158.txt,24.82054133548908,30
data/frames/frame_00159.jpg,data/masks/mask_00159.jpg,data/angle_speed/angle_speed_00159.txt,19.608441271890275,50
data/frames/frame_00160.jpg,data/masks/mask_00160.jpg,data/angle_speed/angle_speed_00160.txt,-31.138972436978854,30
data/frames/frame_00161.jpg,data/masks/mask_00161.jpg,data/angle_speed/angle_speed_00161.txt,-29.719165060108452,30
data/frames/frame_00162.jpg,data/masks/mask_00162.jpg,data/angle_speed/angle_speed_00162.txt,6.772159966113561,70
data/frames/frame_00163.jpg,data/masks/mask_00163.jpg,data/angle_speed/angle_speed_00163.txt,5.35582504285519,70
data/frames/frame_00164.jpg,data/masks/mask_00164.jpg,data/angle_speed/angle_speed_00164.txt,4.051683837828445,70
data/frames/frame_00165.jpg,data/masks/mask_00165.jpg,data/angle_speed/angle_speed_00165.txt,4.051683837828445,70
data/frames/frame_00166.jpg,data/masks/mask_00166.jpg,data/angle_speed/angle_speed_00166.txt,3.6952205319891918,70
data/frames/frame_00167.jpg,data/masks/mask_00167.jpg,data/angle_speed/angle_speed_00167.txt,-0.4774537773095774,70
data/frames/frame_00168.jpg,data/masks/mask_00168.jpg,data/angle_speed/angle_speed_00168.txt,-13.698717007084458,50
data/frames/frame_00169.jpg,data/masks/mask_00169.jpg,data/angle_speed/angle_speed_00169.txt,-20.241452474293272,30
data/frames/frame_00170.jpg,data/masks/mask_00170.jpg,data/angle_speed/angle_speed_00170.txt,-21.80140948635181,30
data/frames/frame_00171.jpg,data/masks/mask_00171.jpg,data/angle_speed/angle_speed_00171.txt,-13.247172931821618,50
data/frames/frame_00172.jpg,data/masks/mask_00172.jpg,data/angle_speed/angle_speed_00172.txt,-1.9091524329963763,70
data/frames/frame_00173.jpg,data/masks/mask_00173.jpg,data/angle_speed/angle_speed_00173.txt,7.125016348901798,70
data/frames/frame_00174.jpg,data/masks/mask_00174.jpg,data/angle_speed/angle_speed_00174.txt,-25.505031555374337,30
data/frames/frame_00175.jpg,data/masks/mask_00175.jpg,data/angle_speed/angle_speed_00175.txt,-24.128402930267857,30
data/frames/frame_00176.jpg,data/masks/mask_00176.jpg,data/angle_speed/angle_speed_00176.txt,-12.111059759603325,50
data/frames/frame_00177.jpg,data/masks/mask_00177.jpg,data/angle_speed/angle_speed_00177.txt,-21.595310448967687,30
data/frames/frame_00178.jpg,data/masks/mask_00178.jpg,data/angle_speed/angle_speed_00178.txt,-17.462706482464288,50
data/frames/frame_00179.jpg,data/masks/mask_00179.jpg,data/angle_speed/angle_speed_00179.txt,-7.125016348901798,70
data/frames/frame_00180.jpg,data/masks/mask_00180.jpg,data/angle_speed/angle_speed_00180.txt,3.8140748342903543,70
data/frames/frame_00181.jpg,data/masks/mask_00181.jpg,data/angle_speed/angle_speed_00181.txt,18.649538754051406,50
data/frames/frame_00182.jpg,data/masks/mask_00182.jpg,data/angle_speed/angle_speed_00182.txt,32.17673456119285,30
data/frames/frame_00183.jpg,data/masks/mask_00183.jpg,data/angle_speed/angle_speed_00183.txt,-18.00416160591338,50
data/frames/frame_00184.jpg,data/masks/mask_00184.jpg,data/angle_speed/angle_speed_00184.txt,-15.597961584659979,50
data/frames/frame_00185.jpg,data/masks/mask_00185.jpg,data/angle_speed/angle_speed_00185.txt,-1.4320961841646465,70
data/frames/frame_00186.jpg,data/masks/mask_00186.jpg,data/angle_speed/angle_speed_00186.txt,9.578422919460744,70
data/frames/frame_00187.jpg,data/masks/mask_00187.jpg,data/angle_speed/angle_speed_00187.txt,15.042800746053846,50
data/frames/frame_00188.jpg,data/masks/mask_00188.jpg,data/angle_speed/angle_speed_00188.txt,13.020767305624679,50
data/frames/frame_00189.jpg,data/masks/mask_00189.jpg,data/angle_speed/angle_speed_00189.txt,9.113552748073388,70
data/frames/frame_00190.jpg,data/masks/mask_00190.jpg,data/angle_speed/angle_speed_00190.txt,7.829076510059608,70
data/frames/frame_00191.jpg,data/masks/mask_00191.jpg,data/angle_speed/angle_speed_00191.txt,8.180229882497523,70
data/frames/frame_00192.jpg,data/masks/mask_00192.jpg,data/angle_speed/angle_speed_00192.txt,8.180229882497523,70
data/frames/frame_00193.jpg,data/masks/mask_00193.jpg,data/angle_speed/angle_speed_00193.txt,5.35582504285519,70
data/frames/frame_00194.jpg,data/masks/mask_00194.jpg,data/angle_speed/angle_speed_00194.txt,-4.8821640788406855,70
data/frames/frame_00195.jpg,data/masks/mask_00195.jpg,data/angle_speed/angle_speed_00195.txt,-15.265218434931503,50
data/frames/frame_00196.jpg,data/masks/mask_00196.jpg,data/angle_speed/angle_speed_00196.txt,-17.679680977438853,50
data/frames/frame_00197.jpg,data/masks/mask_00197.jpg,data/angle_speed/angle_speed_00197.txt,-18.970407808486545,50
data/frames/frame_00198.jpg,data/masks/mask_00198.jpg,data/angle_speed/angle_speed_00198.txt,-19.50244850666222,50
data/frames/frame_00199.jpg,data/masks/mask_00199.jpg,data/angle_speed/angle_speed_00199.txt,-20.136303428248137,30
data/frames/frame_00200.jpg,data/masks/mask_00200.jpg,data/angle_speed/angle_speed_00200.txt,-20.973493421320804,30
data/frames/frame_00201.jpg,data/masks/mask_00201.jpg,data/angle_speed/angle_speed_00201.txt,-21.80140948635181,30
data/frames/frame_00202.jpg,data/masks/mask_00202.jpg,data/angle_speed/angle_speed_00202.txt,-21.80140948635181,30
data/frames/frame_00203.jpg,data/masks/mask_00203.jpg,data/angle_speed/angle_speed_00203.txt,-22.211830686446206,30
data/frames/frame_00204.jpg,data/masks/mask_00204.jpg,data/angle_speed/angle_speed_00204.txt,-23.529111785517454,30
data/frames/frame_00205.jpg,data/masks/mask_00205.jpg,data/angle_speed/angle_speed_00205.txt,-23.629377730656817,30
data/frames/frame_00206.jpg,data/masks/mask_00206.jpg,data/angle_speed/angle_speed_00206.txt,-23.829449477964832,30
data/frames/frame_00207.jpg,data/masks/mask_00207.jpg,data/angle_speed/angle_speed_00207.txt,-21.49204003334457,30
data/frames/frame_00208.jpg,data/masks/mask_00208.jpg,data/angle_speed/angle_speed_00208.txt,-18.43494882292201,50
data/frames/frame_00209.jpg,data/masks/mask_00209.jpg,data/angle_speed/angle_speed_00209.txt,-14.708303899682749,50
data/frames/frame_00210.jpg,data/masks/mask_00210.jpg,data/angle_speed/angle_speed_00210.txt,-14.81991800743262,50
data/frames/frame_00211.jpg,data/masks/mask_00211.jpg,data/angle_speed/angle_speed_00211.txt,-14.148532945941765,50
data/frames/frame_00212.jpg,data/masks/mask_00212.jpg,data/angle_speed/angle_speed_00212.txt,-14.260711583026564,50
data/frames/frame_00213.jpg,data/masks/mask_00213.jpg,data/angle_speed/angle_speed_00213.txt,-22.109448343751673,30
data/frames/frame_00214.jpg,data/masks/mask_00214.jpg,data/angle_speed/angle_speed_00214.txt,-26.660464543522338,30
data/frames/frame_00215.jpg,data/masks/mask_00215.jpg,data/angle_speed/angle_speed_00215.txt,19.608441271890275,50
data/frames/frame_00216.jpg,data/masks/mask_00216.jpg,data/angle_speed/angle_speed_00216.txt,19.18363761367339,50
data/frames/frame_00217.jpg,data/masks/mask_00217.jpg,data/angle_speed/angle_speed_00217.txt,22.416147479343643,30
data/frames/frame_00218.jpg,data/masks/mask_00218.jpg,data/angle_speed/angle_speed_00218.txt,24.42596552527356,30
data/frames/frame_00219.jpg,data/masks/mask_00219.jpg,data/angle_speed/angle_speed_00219.txt,-24.42596552527356,30
data/frames/frame_00220.jpg,data/masks/mask_00220.jpg,data/angle_speed/angle_speed_00220.txt,-22.51808128691557,30
data/frames/frame_00221.jpg,data/masks/mask_00221.jpg,data/angle_speed/angle_speed_00221.txt,-21.181349500266236,30
data/frames/frame_00222.jpg,data/masks/mask_00222.jpg,data/angle_speed/angle_speed_00222.txt,-21.181349500266236,30
data/frames/frame_00223.jpg,data/masks/mask_00223.jpg,data/angle_speed/angle_speed_00223.txt,-22.006917139898928,30
data/frames/frame_00224.jpg,data/masks/mask_00224.jpg,data/angle_speed/angle_speed_00224.txt,-23.1265203887488,30
data/frames/frame_00225.jpg,data/masks/mask_00225.jpg,data/angle_speed/angle_speed_00225.txt,-23.629377730656817,30
data/frames/frame_00226.jpg,data/masks/mask_00226.jpg,data/angle_speed/angle_speed_00226.txt,-24.82054133548908,30
data/frames/frame_00227.jpg,data/masks/mask_00227.jpg,data/angle_speed/angle_speed_00227.txt,-26.75571862471023,30
data/frames/frame_00228.jpg,data/masks/mask_00228.jpg,data/angle_speed/angle_speed_00228.txt,-28.072486935852957,30
data/frames/frame_00229.jpg,data/masks/mask_00229.jpg,data/angle_speed/angle_speed_00229.txt,-30.96375653207352,30
