frame_path,mask_path,steering_angle,speed
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00012.jpg,/home/jetson/data/data/masks/mask_00012.jpg,24.52484288599034,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00013.jpg,/home/jetson/data/data/masks/mask_00013.jpg,-23.328121068060348,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00014.jpg,/home/jetson/data/data/masks/mask_00014.jpg,-21.077494116986735,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00015.jpg,/home/jetson/data/data/masks/mask_00015.jpg,-20.136303428248137,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00016.jpg,/home/jetson/data/data/masks/mask_00016.jpg,-20.136303428248137,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00017.jpg,/home/jetson/data/data/masks/mask_00017.jpg,-19.50244850666222,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00018.jpg,/home/jetson/data/data/masks/mask_00018.jpg,-19.608441271890275,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00019.jpg,/home/jetson/data/data/masks/mask_00019.jpg,-20.346459398054485,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00020.jpg,/home/jetson/data/data/masks/mask_00020.jpg,-20.03101268089773,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00021.jpg,/home/jetson/data/data/masks/mask_00021.jpg,-20.86934779483387,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00022.jpg,/home/jetson/data/data/masks/mask_00022.jpg,-25.699185921604627,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00023.jpg,/home/jetson/data/data/masks/mask_00023.jpg,21.49204003334457,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00024.jpg,/home/jetson/data/data/masks/mask_00024.jpg,12.79394714968232,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00025.jpg,/home/jetson/data/data/masks/mask_00025.jpg,12.339087278326195,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00026.jpg,/home/jetson/data/data/masks/mask_00026.jpg,21.698433717441954,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00027.jpg,/home/jetson/data/data/masks/mask_00027.jpg,26.37374711497853,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00028.jpg,/home/jetson/data/data/masks/mask_00028.jpg,-21.285059194478855,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00029.jpg,/home/jetson/data/data/masks/mask_00029.jpg,-13.923843848479054,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00030.jpg,/home/jetson/data/data/masks/mask_00030.jpg,-4.8821640788406855,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00031.jpg,/home/jetson/data/data/masks/mask_00031.jpg,1.4320961841646465,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00032.jpg,/home/jetson/data/data/masks/mask_00032.jpg,4.170436524842112,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00033.jpg,/home/jetson/data/data/masks/mask_00033.jpg,6.418786730238786,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00034.jpg,/home/jetson/data/data/masks/mask_00034.jpg,-3.6952205319891918,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00035.jpg,/home/jetson/data/data/masks/mask_00035.jpg,-21.904237408100673,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00036.jpg,/home/jetson/data/data/masks/mask_00036.jpg,22.822980597654823,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00037.jpg,/home/jetson/data/data/masks/mask_00037.jpg,15.81919394750014,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00038.jpg,/home/jetson/data/data/masks/mask_00038.jpg,4.051683837828445,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00039.jpg,/home/jetson/data/data/masks/mask_00039.jpg,8.063246165697251,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00040.jpg,/home/jetson/data/data/masks/mask_00040.jpg,12.339087278326195,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00041.jpg,/home/jetson/data/data/masks/mask_00041.jpg,19.714294515298057,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00042.jpg,/home/jetson/data/data/masks/mask_00042.jpg,18.649538754051406,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00043.jpg,/home/jetson/data/data/masks/mask_00043.jpg,-30.43423575344341,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00044.jpg,/home/jetson/data/data/masks/mask_00044.jpg,-29.538782259558097,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00045.jpg,/home/jetson/data/data/masks/mask_00045.jpg,-30.875906586330157,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00046.jpg,/home/jetson/data/data/masks/mask_00046.jpg,13.360218444764483,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00047.jpg,/home/jetson/data/data/masks/mask_00047.jpg,11.768288932020644,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00048.jpg,/home/jetson/data/data/masks/mask_00048.jpg,8.997143421065061,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00049.jpg,/home/jetson/data/data/masks/mask_00049.jpg,8.413990515319439,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00050.jpg,/home/jetson/data/data/masks/mask_00050.jpg,4.645078425891606,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00051.jpg,/home/jetson/data/data/masks/mask_00051.jpg,4.526475279098783,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00052.jpg,/home/jetson/data/data/masks/mask_00052.jpg,4.289153328819018,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00053.jpg,/home/jetson/data/data/masks/mask_00053.jpg,5.11908225633623,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00054.jpg,/home/jetson/data/data/masks/mask_00054.jpg,5.35582504285519,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00055.jpg,/home/jetson/data/data/masks/mask_00055.jpg,-18.112058054827706,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00056.jpg,/home/jetson/data/data/masks/mask_00056.jpg,-1.7899106082460694,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00057.jpg,/home/jetson/data/data/masks/mask_00057.jpg,10.965196685137913,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00058.jpg,/home/jetson/data/data/masks/mask_00058.jpg,10.965196685137913,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00059.jpg,/home/jetson/data/data/masks/mask_00059.jpg,4.8821640788406855,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00060.jpg,/home/jetson/data/data/masks/mask_00060.jpg,5.710593137499642,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00061.jpg,/home/jetson/data/data/masks/mask_00061.jpg,4.4078332471459785,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00062.jpg,/home/jetson/data/data/masks/mask_00062.jpg,-1.4320961841646465,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00063.jpg,/home/jetson/data/data/masks/mask_00063.jpg,11.195111426299977,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00064.jpg,/home/jetson/data/data/masks/mask_00064.jpg,15.597961584659979,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00065.jpg,/home/jetson/data/data/masks/mask_00065.jpg,19.714294515298057,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00066.jpg,/home/jetson/data/data/masks/mask_00066.jpg,-27.79296724555147,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00067.jpg,/home/jetson/data/data/masks/mask_00067.jpg,-24.7221310073522,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00068.jpg,/home/jetson/data/data/masks/mask_00068.jpg,-23.328121068060348,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00069.jpg,/home/jetson/data/data/masks/mask_00069.jpg,-27.04052390952586,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00070.jpg,/home/jetson/data/data/masks/mask_00070.jpg,20.765057623986323,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00071.jpg,/home/jetson/data/data/masks/mask_00071.jpg,6.654425046006596,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00072.jpg,/home/jetson/data/data/masks/mask_00072.jpg,1.9091524329963763,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00073.jpg,/home/jetson/data/data/masks/mask_00073.jpg,7.125016348901798,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00074.jpg,/home/jetson/data/data/masks/mask_00074.jpg,16.918012852078068,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00075.jpg,/home/jetson/data/data/masks/mask_00075.jpg,25.796026494499948,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00076.jpg,/home/jetson/data/data/masks/mask_00076.jpg,-24.22774531795417,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00077.jpg,/home/jetson/data/data/masks/mask_00077.jpg,-24.42596552527356,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00078.jpg,/home/jetson/data/data/masks/mask_00078.jpg,-23.025492008528037,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00079.jpg,/home/jetson/data/data/masks/mask_00079.jpg,-20.66062330014318,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00080.jpg,/home/jetson/data/data/masks/mask_00080.jpg,-16.150135308111658,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00081.jpg,/home/jetson/data/data/masks/mask_00081.jpg,-15.154068050312599,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00082.jpg,/home/jetson/data/data/masks/mask_00082.jpg,-15.265218434931503,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00083.jpg,/home/jetson/data/data/masks/mask_00083.jpg,-16.589671257012157,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00084.jpg,/home/jetson/data/data/masks/mask_00084.jpg,-19.077091319807725,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00085.jpg,/home/jetson/data/data/masks/mask_00085.jpg,-22.51808128691557,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00086.jpg,/home/jetson/data/data/masks/mask_00086.jpg,-29.4483486320514,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00087.jpg,/home/jetson/data/data/masks/mask_00087.jpg,19.077091319807725,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00088.jpg,/home/jetson/data/data/masks/mask_00088.jpg,18.649538754051406,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00089.jpg,/home/jetson/data/data/masks/mask_00089.jpg,17.896132925039247,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00090.jpg,/home/jetson/data/data/masks/mask_00090.jpg,14.148532945941765,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00091.jpg,/home/jetson/data/data/masks/mask_00091.jpg,7.4773303066608,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00092.jpg,/home/jetson/data/data/masks/mask_00092.jpg,22.7214981532193,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00093.jpg,/home/jetson/data/data/masks/mask_00093.jpg,-12.452952793832207,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00094.jpg,/home/jetson/data/data/masks/mask_00094.jpg,-12.225122675735753,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00095.jpg,/home/jetson/data/data/masks/mask_00095.jpg,-1.7899106082460694,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00096.jpg,/home/jetson/data/data/masks/mask_00096.jpg,6.064922445447955,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00097.jpg,/home/jetson/data/data/masks/mask_00097.jpg,10.734923883650753,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00098.jpg,/home/jetson/data/data/masks/mask_00098.jpg,14.931417178137554,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00099.jpg,/home/jetson/data/data/masks/mask_00099.jpg,14.372778684461851,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00100.jpg,/home/jetson/data/data/masks/mask_00100.jpg,16.589671257012157,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00101.jpg,/home/jetson/data/data/masks/mask_00101.jpg,14.484733560322967,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00102.jpg,/home/jetson/data/data/masks/mask_00102.jpg,11.195111426299977,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00103.jpg,/home/jetson/data/data/masks/mask_00103.jpg,10.273330641629288,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00104.jpg,/home/jetson/data/data/masks/mask_00104.jpg,5.592384558543834,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00105.jpg,/home/jetson/data/data/masks/mask_00105.jpg,0.23873103309890856,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00106.jpg,/home/jetson/data/data/masks/mask_00106.jpg,-9.810385436042578,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00107.jpg,/home/jetson/data/data/masks/mask_00107.jpg,-12.111059759603325,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00108.jpg,/home/jetson/data/data/masks/mask_00108.jpg,-17.35402463626132,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00109.jpg,/home/jetson/data/data/masks/mask_00109.jpg,-24.82054133548908,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00110.jpg,/home/jetson/data/data/masks/mask_00110.jpg,28.719069208328136,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00111.jpg,/home/jetson/data/data/masks/mask_00111.jpg,23.529111785517454,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00112.jpg,/home/jetson/data/data/masks/mask_00112.jpg,21.181349500266236,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00113.jpg,/home/jetson/data/data/masks/mask_00113.jpg,17.896132925039247,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00114.jpg,/home/jetson/data/data/masks/mask_00114.jpg,16.150135308111658,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00115.jpg,/home/jetson/data/data/masks/mask_00115.jpg,12.907408671265838,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00116.jpg,/home/jetson/data/data/masks/mask_00116.jpg,9.578422919460744,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00117.jpg,/home/jetson/data/data/masks/mask_00117.jpg,6.8898374561881885,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00118.jpg,/home/jetson/data/data/masks/mask_00118.jpg,5.000644597558433,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00119.jpg,/home/jetson/data/data/masks/mask_00119.jpg,5.710593137499642,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00120.jpg,/home/jetson/data/data/masks/mask_00120.jpg,4.289153328819018,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00121.jpg,/home/jetson/data/data/masks/mask_00121.jpg,2.5050928672413995,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00122.jpg,/home/jetson/data/data/masks/mask_00122.jpg,4.8821640788406855,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00123.jpg,/home/jetson/data/data/masks/mask_00123.jpg,7.359954158831979,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00124.jpg,/home/jetson/data/data/masks/mask_00124.jpg,10.04202363552951,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00125.jpg,/home/jetson/data/data/masks/mask_00125.jpg,7.24251586019064,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00126.jpg,/home/jetson/data/data/masks/mask_00126.jpg,7.125016348901798,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00127.jpg,/home/jetson/data/data/masks/mask_00127.jpg,-30.077992540863587,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00128.jpg,/home/jetson/data/data/masks/mask_00128.jpg,-16.37015090008355,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00129.jpg,/home/jetson/data/data/masks/mask_00129.jpg,-3.10049144980778,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00130.jpg,/home/jetson/data/data/masks/mask_00130.jpg,6.654425046006596,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00131.jpg,/home/jetson/data/data/masks/mask_00131.jpg,31.226338467829297,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00132.jpg,/home/jetson/data/data/masks/mask_00132.jpg,-8.180229882497523,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00133.jpg,/home/jetson/data/data/masks/mask_00133.jpg,-7.4773303066608,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00134.jpg,/home/jetson/data/data/masks/mask_00134.jpg,-1.0741699983726205,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00135.jpg,/home/jetson/data/data/masks/mask_00135.jpg,11.08019922435508,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00136.jpg,/home/jetson/data/data/masks/mask_00136.jpg,20.765057623986323,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00137.jpg,/home/jetson/data/data/masks/mask_00137.jpg,-25.407718108948472,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00138.jpg,/home/jetson/data/data/masks/mask_00138.jpg,-21.38862282781884,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00139.jpg,/home/jetson/data/data/masks/mask_00139.jpg,-11.996899307923579,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00140.jpg,/home/jetson/data/data/masks/mask_00140.jpg,-9.810385436042578,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00141.jpg,/home/jetson/data/data/masks/mask_00141.jpg,-8.764100827877995,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00142.jpg,/home/jetson/data/data/masks/mask_00142.jpg,-5.828752960735209,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00143.jpg,/home/jetson/data/data/masks/mask_00143.jpg,-3.2194948968528294,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00144.jpg,/home/jetson/data/data/masks/mask_00144.jpg,-18.00416160591338,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00145.jpg,/home/jetson/data/data/masks/mask_00145.jpg,-18.327452176982565,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00146.jpg,/home/jetson/data/data/masks/mask_00146.jpg,-19.39631667047442,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00147.jpg,/home/jetson/data/data/masks/mask_00147.jpg,-20.556045219583467,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00148.jpg,/home/jetson/data/data/masks/mask_00148.jpg,-22.211830686446206,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00149.jpg,/home/jetson/data/data/masks/mask_00149.jpg,-24.623564786163612,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00150.jpg,/home/jetson/data/data/masks/mask_00150.jpg,28.258029614706892,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00151.jpg,/home/jetson/data/data/masks/mask_00151.jpg,26.660464543522338,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00152.jpg,/home/jetson/data/data/masks/mask_00152.jpg,22.109448343751673,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00153.jpg,/home/jetson/data/data/masks/mask_00153.jpg,19.925580658184327,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00154.jpg,/home/jetson/data/data/masks/mask_00154.jpg,10.388857815469612,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00155.jpg,/home/jetson/data/data/masks/mask_00155.jpg,13.360218444764483,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00156.jpg,/home/jetson/data/data/masks/mask_00156.jpg,13.585991207888908,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00157.jpg,/home/jetson/data/data/masks/mask_00157.jpg,18.756631042157828,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00158.jpg,/home/jetson/data/data/masks/mask_00158.jpg,24.82054133548908,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00159.jpg,/home/jetson/data/data/masks/mask_00159.jpg,19.608441271890275,50
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00160.jpg,/home/jetson/data/data/masks/mask_00160.jpg,-31.138972436978854,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00161.jpg,/home/jetson/data/data/masks/mask_00161.jpg,-29.719165060108452,30
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00162.jpg,/home/jetson/data/data/masks/mask_00162.jpg,6.772159966113561,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00163.jpg,/home/jetson/data/data/masks/mask_00163.jpg,5.35582504285519,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00164.jpg,/home/jetson/data/data/masks/mask_00164.jpg,4.051683837828445,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00165.jpg,/home/jetson/data/data/masks/mask_00165.jpg,4.051683837828445,70
C:/Code/CapstoneDesign/CapstoneDesign/MakeDataset/data/processed_frames/frame_00166.jpg,/home/jetson/data/data/masks/mask_00166.jpg,3.6952205319891918,70
